,PlayerID,Player,Position,Team,Age,Games Played,Goals,Assists,Points
716,8481541,Samuel Bolduc,D,NYI,23,33.0,1.0,2.0,3.0
717,8475235,Nicolas Deslauriers,L,PHI,32,47.0,0.0,3.0,3.0
718,8477810,Joel Hanley,D,DAL,32,26.0,0.0,3.0,3.0
719,8478450,Parker Wotherspoon,D,BOS,26,23.0,0.0,3.0,3.0
720,8480853,Liam Foudy,C,NSH,23,13.0,0.0,3.0,3.0
721,8482207,William Dufour,R,NYI,21,29.0,0.92,2.04,2.96
722,8475780,Chris Wagner,R,BOS,32,27.0,0.99,1.72,2.71
723,8480977,Semyon Der-Arguchintsev,C,TOR,23,29.0,0.89,1.59,2.48
724,8483641,Anton Levtchi,L,FLA,28,27.0,0.71,1.35,2.06
725,8471817,Ryan Reaves,R,TOR,36,27.0,2.0,0.0,2.0
726,8477073,Kurtis MacDermid,D,COL,29,28.0,2.0,0.0,2.0
727,8480776,Sheldon Rempal,R,VGK,28,5.0,2.0,0.0,2.0
728,8478051,Max Willman,C,NJD,28,13.0,1.0,1.0,2.0
729,8479362,Riley Tufte,L,COL,25,5.0,1.0,1.0,2.0
730,8481006,Tyler Tucker,D,STL,23,16.0,1.0,1.0,2.0
731,8481532,Alex Turcotte,C,LAK,22,6.0,1.0,1.0,2.0
732,8482133,Thomas Bordeleau,C,SJS,21,6.0,1.0,1.0,2.0
733,8473473,Milan Lucic,L,BOS,35,4.0,0.0,2.0,2.0
734,8477464,Nic Petan,C,MIN,28,6.0,0.0,2.0,2.0
735,8477527,Ross Johnston,L,ANA,29,41.0,0.0,2.0,2.0
736,8480070,Ian Mitchell,D,BOS,24,13.0,0.0,2.0,2.0
737,8480196,Jacob Bryson,D,BUF,26,8.0,0.0,2.0,2.0
738,8480870,Bo Groulx,C,ANA,23,32.0,0.0,2.0,2.0
739,8481043,Cole Koepke,L,TBL,25,8.0,0.0,2.0,2.0
740,8476873,Mark Jankowski,C,NSH,29,5.0,1.0,0.0,1.0
741,8478409,Anthony Richard,C,BOS,27,4.0,1.0,0.0,1.0
742,8479546,Oskar Steen,C,BOS,25,34.0,1.0,0.0,1.0
743,8480021,Jack Studnicka,C,SJS,24,14.0,1.0,0.0,1.0
744,8480823,Alexander Alexeyev,D,WSH,24,13.0,1.0,0.0,1.0
745,8481056,Spencer Stastney,D,NSH,23,9.0,1.0,0.0,1.0
746,8481239,Samuel Fagemo,L,LAK,23,8.0,1.0,0.0,1.0
747,8481422,Jacob Lucchini,C,MIN,28,13.0,1.0,0.0,1.0
748,8483570,Ben Meyers,C,COL,25,9.0,1.0,0.0,1.0
749,8477887,Patrick Brown,C,BOS,31,11.0,0.0,1.0,1.0
750,8478017,Mark Friedman,D,VAN,28,20.0,0.0,1.0,1.0
751,8478146,Matthew Highmore,C,OTT,27,6.0,0.0,1.0,1.0
752,8478512,Austin Czarnik,C,DET,31,18.0,0.0,1.0,1.0
753,8479320,Max Lajoie,D,TOR,26,5.0,0.0,1.0,1.0
754,8479321,Lucas Johansen,D,WSH,26,6.0,0.0,1.0,1.0
755,8479367,William Lockwood,R,FLA,25,23.0,0.0,1.0,1.0
756,8479378,Logan Stanley,D,WPG,25,10.0,0.0,1.0,1.0
757,8479984,Cal Foote,D,NJD,25,4.0,0.0,1.0,1.0
758,8480157,Calle Rosen,D,STL,29,5.0,0.0,1.0,1.0
759,8480245,Olle Lycksell,R,PHI,24,5.0,0.0,1.0,1.0
760,8480845,Rasmus Kupari,C,WPG,23,21.0,0.0,1.0,1.0
761,8481161,Jake Christiansen,D,CBJ,24,3.0,0.0,1.0,1.0
762,8481543,Nikita Alexandrov,C,STL,23,18.0,0.0,1.0,1.0
763,8482095,Tyler Kleven,D,OTT,21,5.0,0.0,1.0,1.0
764,8482762,Simon Edvinsson,D,DET,20,2.0,0.0,1.0,1.0
765,8483597,Milos Kelemen,L,ARI,24,10.0,0.0,1.0,1.0
766,8471794,Darren Helm,C,COL,36,0.0,0.0,0.0,0.0
767,8471887,Patric Hornqvist,R,FLA,36,0.0,0.0,0.0,0.0
768,8474027,Justin Braun,D,PHI,36,0.0,0.0,0.0,0.0
769,8474089,Brad Malone,C,EDM,34,0.0,0.0,0.0,0.0
770,8474145,Robert Bortuzzo,D,NYI,34,15.0,0.0,0.0,0.0
771,8474190,Wayne Simmonds,R,TOR,35,0.0,0.0,0.0,0.0
772,8474610,Zac Dalpe,C,FLA,34,0.0,0.0,0.0,0.0
773,8474613,Derek Stepan,C,CAR,33,0.0,0.0,0.0,0.0
774,8474628,Michael Stone,D,CGY,33,0.0,0.0,0.0,0.0
775,8474697,Mark Borowiecki,D,NSH,34,0.0,0.0,0.0,0.0
776,8474818,Jordie Benn,D,TOR,36,0.0,0.0,0.0,0.0
777,8475160,Kyle Clifford,L,TOR,32,0.0,0.0,0.0,0.0
778,8475163,Alex Chiasson,R,DET,33,0.0,0.0,0.0,0.0
779,8475178,Zack Kassian,R,ARI,32,0.0,0.0,0.0,0.0
780,8475227,Chris Wideman,D,MTL,33,0.0,0.0,0.0,0.0
781,8475278,Byron Froese,C,VGK,32,7.0,0.0,0.0,0.0
782,8475625,Matt Irwin,D,WSH,36,0.0,0.0,0.0,0.0
783,8475772,Riley Sheahan,C,BUF,32,0.0,0.0,0.0,0.0
784,8475795,Dylan McIlrath,D,WSH,31,1.0,0.0,0.0,0.0
785,8475857,Kevin Gravel,D,NSH,31,0.0,0.0,0.0,0.0
786,8475968,Alex Belzile,R,MTL,32,0.0,0.0,0.0,0.0
787,8476166,Taylor Fedun,D,PIT,35,0.0,0.0,0.0,0.0
788,8476326,Josh Archibald,R,PIT,31,0.0,0.0,0.0,0.0
789,8476390,Joseph Cramarossa,C,MIN,31,0.0,0.0,0.0,0.0
790,8476396,Steven Fogarty,C,MIN,30,0.0,0.0,0.0,0.0
791,8476404,Andy Andreoff,C,NYI,32,0.0,0.0,0.0,0.0
792,8476439,Brett Ritchie,R,ARI,30,0.0,0.0,0.0,0.0
793,8476470,Nathan Beaulieu,D,ANA,31,0.0,0.0,0.0,0.0
794,8476779,Brad Hunt,D,COL,35,0.0,0.0,0.0,0.0
795,8476850,Ryan Murray,D,EDM,30,0.0,0.0,0.0,0.0
796,8476851,Alex Galchenyuk,C,COL,29,0.0,0.0,0.0,0.0
797,8476884,Derrick Pouliot,D,SJS,29,0.0,0.0,0.0,0.0
798,8476948,Charles Hudon,L,COL,29,0.0,0.0,0.0,0.0
799,8477126,Jayson Megna,C,ANA,33,0.0,0.0,0.0,0.0
800,8477210,Buddy Robinson,R,CHI,32,0.0,0.0,0.0,0.0
801,8477320,Anton Blidh,L,NYR,28,1.0,0.0,0.0,0.0
802,8477341,Andreas Johnsson,L,SJS,29,0.0,0.0,0.0,0.0
803,8477357,Saku Maenalanen,R,WPG,29,0.0,0.0,0.0,0.0
804,8477401,John Hayden,C,SEA,28,2.0,0.0,0.0,0.0
805,8477433,Ben Harpur,D,NYR,28,0.0,0.0,0.0,0.0
806,8477460,Laurent Dauphin,C,ARI,28,0.0,0.0,0.0,0.0
807,8477462,Robert Hagg,D,ANA,28,5.0,0.0,0.0,0.0
808,8477463,Steven Santini,D,STL,28,0.0,0.0,0.0,0.0
809,8477467,Gustav Olofsson,D,SEA,29,0.0,0.0,0.0,0.0
810,8477471,Dillon Heatherington,D,OTT,28,0.0,0.0,0.0,0.0
811,8477520,Jean-Sebastien Dea,C,ARI,29,0.0,0.0,0.0,0.0
812,8477981,Roland McKeown,D,NSH,27,0.0,0.0,0.0,0.0
813,8477993,Justin Kirkland,C,ARI,27,2.0,0.0,0.0,0.0
814,8478058,CJ Suess,L,SJS,29,0.0,0.0,0.0,0.0
815,8478062,Dysin Mayo,D,ARI,27,0.0,0.0,0.0,0.0
816,8478067,Oskar Lindblom,L,SJS,27,1.0,0.0,0.0,0.0
817,8478075,Anders Bjork,L,CHI,27,0.0,0.0,0.0,0.0
818,8478147,Bokondji Imama,L,ARI,27,0.0,0.0,0.0,0.0
819,8478173,Hayden Hodgson,R,PHI,27,0.0,0.0,0.0,0.0
820,8478211,Dryden Hunt,L,CGY,28,5.0,0.0,0.0,0.0
821,8478224,Luke Philp,C,CHI,28,0.0,0.0,0.0,0.0
822,8478367,Cole Bardreau,C,NYI,30,0.0,0.0,0.0,0.0
823,8478373,Nikita Soshnikov,R,NYI,30,0.0,0.0,0.0,0.0
824,8478400,Colin White,C,PIT,26,9.0,0.0,0.0,0.0
825,8478415,Jakub Zboril,D,BOS,26,0.0,0.0,0.0,0.0
826,8478431,Evgeny Svechnikov,L,SJS,27,0.0,0.0,0.0,0.0
827,8478446,Glenn Gawdin,C,ANA,26,0.0,0.0,0.0,0.0
828,8478455,Austin Wagner,L,CHI,26,0.0,0.0,0.0,0.0
829,8478465,Guillaume Brisebois,D,VAN,26,0.0,0.0,0.0,0.0
830,8478476,Kyle Capobianco,D,WPG,26,0.0,0.0,0.0,0.0
831,8478491,Jacob Larsson,D,OTT,26,0.0,0.0,0.0,0.0
832,8478506,Gabriel Carlsson,D,WSH,26,0.0,0.0,0.0,0.0
833,8478841,Colton White,D,ANA,26,0.0,0.0,0.0,0.0
834,8478843,Denis Malgin,C,COL,26,0.0,0.0,0.0,0.0
835,8478846,Christian Wolanin,D,VAN,28,0.0,0.0,0.0,0.0
836,8478881,Brett Seney,L,CHI,27,4.0,0.0,0.0,0.0
837,8478967,Lane Pederson,C,CBJ,26,0.0,0.0,0.0,0.0
838,8479026,Philippe Myers,D,TBL,26,5.0,0.0,0.0,0.0
839,8479252,Dan Renouf,D,BOS,29,0.0,0.0,0.0,0.0
840,8479304,Kyle Criscuolo,C,SJS,31,0.0,0.0,0.0,0.0
841,8479329,Frederic Allard,D,MTL,26,0.0,0.0,0.0,0.0
842,8479333,Libor Hajek,D,NYR,25,0.0,0.0,0.0,0.0
843,8479335,Rasmus Asplund,C,NSH,26,0.0,0.0,0.0,0.0
844,8479338,Markus Niemelainen,D,EDM,25,0.0,0.0,0.0,0.0
845,8479347,Tyler Benson,L,EDM,25,0.0,0.0,0.0,0.0
846,8479356,Kieffer Bellows,L,PHI,25,0.0,0.0,0.0,0.0
847,8479366,Logan Brown,C,STL,25,0.0,0.0,0.0,0.0
848,8479375,William Bitten,C,STL,25,0.0,0.0,0.0,0.0
849,8479376,Victor Mete,D,PHI,25,1.0,0.0,0.0,0.0
850,8479388,Riley Stillman,D,BUF,25,0.0,0.0,0.0,0.0
851,8479395,Dennis Cholowski,D,NYI,25,0.0,0.0,0.0,0.0
852,8479404,Henrik Borgstrom,C,WSH,26,0.0,0.0,0.0,0.0
853,8479421,Jacob Moverare,D,LAK,25,5.0,0.0,0.0,0.0
854,8479423,Alex Nylander,L,PIT,25,5.0,0.0,0.0,0.0
855,8479465,Drake Caggiula,L,PIT,29,0.0,0.0,0.0,0.0
856,8479518,Fredrik Karlström,C,DAL,25,0.0,0.0,0.0,0.0
857,8479523,Lucas Carlsson,D,FLA,26,0.0,0.0,0.0,0.0
858,8479526,Otto Koivula,L,NYI,25,0.0,0.0,0.0,0.0
859,8479533,Joona Koppanen,L,PIT,25,3.0,0.0,0.0,0.0
860,8479550,Tanner Laczynski,C,PHI,26,0.0,0.0,0.0,0.0
861,8479573,Mikhail Maltsev,L,COL,25,0.0,0.0,0.0,0.0
862,8479578,Casey Fitzgerald,D,FLA,26,0.0,0.0,0.0,0.0
863,8479602,Jeremy Davies,D,BUF,27,0.0,0.0,0.0,0.0
864,8479639,Dylan Coghlan,D,CAR,25,0.0,0.0,0.0,0.0
865,8479644,Matt Luff,R,DET,26,0.0,0.0,0.0,0.0
866,8479705,Jeffrey Viel,L,SJS,26,0.0,0.0,0.0,0.0
867,8479944,Zach Aston-Reese,C,DET,29,1.0,0.0,0.0,0.0
868,8479945,Gavin Bayreuther,D,CBJ,29,0.0,0.0,0.0,0.0
869,8479972,Mason Shaw,C,MIN,25,0.0,0.0,0.0,0.0
870,8479985,Cale Fleury,D,SEA,25,0.0,0.0,0.0,0.0
871,8479991,Jake Leschyshyn,C,NYR,24,1.0,0.0,0.0,0.0
872,8480032,Shane Bowers,C,NJD,24,3.0,0.0,0.0,0.0
873,8480034,Joel Teasdale,L,MTL,24,0.0,0.0,0.0,0.0
874,8480037,Aleksi Heponiemi,C,FLA,24,0.0,0.0,0.0,0.0
875,8480056,Jack Rathbone,D,VAN,24,0.0,0.0,0.0,0.0
876,8480071,Robin Salo,D,NYI,25,0.0,0.0,0.0,0.0
877,8480160,Radim Simek,D,SJS,31,0.0,0.0,0.0,0.0
878,8480216,Jacob Peterson,C,SJS,24,6.0,0.0,0.0,0.0
879,8480226,Marián Studenic,R,SEA,25,2.0,0.0,0.0,0.0
880,8480267,Sammy Walker,C,MIN,24,4.0,0.0,0.0,0.0
881,8480292,Carson Meyer,R,CBJ,26,0.0,0.0,0.0,0.0
882,8480326,Sheldon Dries,C,VAN,29,0.0,0.0,0.0,0.0
883,8480439,Mac Hollowell,D,TOR,25,0.0,0.0,0.0,0.0
884,8480441,Trey Fix-Wolansky,R,CBJ,24,1.0,0.0,0.0,0.0
885,8480443,Kristian Reichel,C,WPG,25,0.0,0.0,0.0,0.0
886,8480467,Austin Strand,D,ANA,26,0.0,0.0,0.0,0.0
887,8480820,Filip Kral,D,TOR,24,0.0,0.0,0.0,0.0
888,8480822,Martin Kaut,R,SJS,24,0.0,0.0,0.0,0.0
889,8480833,Vitali Kravtsov,R,VAN,24,0.0,0.0,0.0,0.0
890,8480836,Jonathan Gruden,C,PIT,23,5.0,0.0,0.0,0.0
891,8480842,Filip Hallander,C,PIT,23,0.0,0.0,0.0,0.0
892,8480844,Grigori Denisenko,L,VGK,23,3.0,0.0,0.0,0.0
893,8480846,Sampo Ranta,L,COL,23,0.0,0.0,0.0,0.0
894,8480863,Gabriel Fortier,L,TBL,23,0.0,0.0,0.0,0.0
895,8480890,Jan Jenik,R,ARI,23,1.0,0.0,0.0,0.0
896,8480935,Lawrence Pilut,D,BUF,28,0.0,0.0,0.0,0.0
897,8480979,Nathan Smith,C,ARI,25,0.0,0.0,0.0,0.0
898,8481070,Hugh McGing,L,STL,25,5.0,0.0,0.0,0.0
899,8481072,Tim Berni,D,CBJ,23,0.0,0.0,0.0,0.0
900,8481077,John Leonard,L,NSH,25,0.0,0.0,0.0,0.0
901,8481102,Egor Sokolov,L,OTT,23,0.0,0.0,0.0,0.0
902,8481433,Taro Hirose,L,DET,27,0.0,0.0,0.0,0.0
903,8481441,Joe Snively,C,WSH,27,3.0,0.0,0.0,0.0
904,8481461,Corey Schueneman,D,MTL,28,0.0,0.0,0.0,0.0
905,8481518,Nolan Foote,L,NJD,23,0.0,0.0,0.0,0.0
906,8481521,Ronnie Attard,D,PHI,24,0.0,0.0,0.0,0.0
907,8481550,Adam Beckman,L,MIN,22,0.0,0.0,0.0,0.0
908,8481563,Drew Helleson,D,ANA,22,0.0,0.0,0.0,0.0
909,8481572,Ville Heinola,D,WPG,22,0.0,0.0,0.0,0.0
910,8481575,Lassi Thomson,D,OTT,23,0.0,0.0,0.0,0.0
911,8481585,Egor Afanasyev,L,NSH,22,2.0,0.0,0.0,0.0
912,8481591,Sam Poulin,R,PIT,22,0.0,0.0,0.0,0.0
913,8481598,Philip Broberg,D,EDM,22,10.0,0.0,0.0,0.0
914,8481599,Victor Soderstrom,D,ARI,22,1.0,0.0,0.0,0.0
915,8481600,Tobias Bjornfot,D,VGK,22,3.0,0.0,0.0,0.0
916,8481609,Vladislav Kolyachonok,D,ARI,22,1.0,0.0,0.0,0.0
917,8481649,Joona Luoto,L,CBJ,26,0.0,0.0,0.0,0.0
918,8481679,Maxence Guenette,D,OTT,22,1.0,0.0,0.0,0.0
919,8481683,Aidan McDonough,L,VAN,24,0.0,0.0,0.0,0.0
920,8481712,Matej Blumel,R,DAL,23,0.0,0.0,0.0,0.0
921,8481720,Nick Abruzzese,C,TOR,24,0.0,0.0,0.0,0.0
922,8481725,Elmer Soderblom,L,DET,22,0.0,0.0,0.0,0.0
923,8481740,Tyce Thompson,R,NJD,24,0.0,0.0,0.0,0.0
924,8481751,Lukas Rousek,R,BUF,24,5.0,0.0,0.0,0.0
925,8482067,Connor Mackey,D,NYR,27,1.0,0.0,0.0,0.0
926,8482147,Jean-Luc Foudy,C,COL,21,0.0,0.0,0.0,0.0
927,8482179,Justin Richards,C,CBJ,25,0.0,0.0,0.0,0.0
928,8482197,Adam Raska,R,MIN,22,5.0,0.0,0.0,0.0
929,8482250,Callahan Burke,C,CAR,26,1.0,0.0,0.0,0.0
930,8482399,Billy Sweezey,D,CBJ,27,0.0,0.0,0.0,0.0
931,8482623,Josh Dunne,C,CBJ,25,0.0,0.0,0.0,0.0
932,8482624,Daniil Miromanov,D,VGK,26,2.0,0.0,0.0,0.0
933,8482634,Alex Steeves,C,TOR,24,1.0,0.0,0.0,0.0
934,8482635,Mike Hardman,L,CHI,24,0.0,0.0,0.0,0.0
935,8482641,Matt Kiersted,D,FLA,25,0.0,0.0,0.0,0.0
936,8482654,Jackson Cates,C,PHI,26,0.0,0.0,0.0,0.0
937,8482691,Aatu Raty,C,VAN,21,0.0,0.0,0.0,0.0
938,8482824,Nick Cicek,D,SJS,23,0.0,0.0,0.0,0.0
939,8482834,Jesper Froden,R,SEA,29,0.0,0.0,0.0,0.0
940,8482861,Vincent Iorio,D,WSH,21,0.0,0.0,0.0,0.0
941,8483397,Marc McLaughlin,C,BOS,24,0.0,0.0,0.0,0.0
942,8483524,Shane Wright,C,SEA,19,3.0,0.0,0.0,0.0
943,8483549,Lucas Condotta,L,MTL,26,3.0,0.0,0.0,0.0
944,8483565,Nick Blankenburg,D,CBJ,25,6.0,0.0,0.0,0.0
945,8483619,Filip Roos,D,CHI,24,4.0,0.0,0.0,0.0
946,8483620,Marcus Bjork,D,CBJ,26,0.0,0.0,0.0,0.0
947,8483630,Pavol Regenda,L,ANA,24,0.0,0.0,0.0,0.0
948,8484125,Hunter McKown,C,CBJ,21,0.0,0.0,0.0,0.0
949,8484254,Akito Hirose,D,VAN,24,3.0,0.0,0.0,0.0
950,8484256,Jake Livingstone,D,NSH,24,0.0,0.0,0.0,0.0
951,8484287,Cole McWard,D,VAN,22,1.0,0.0,0.0,0.0
